{ къдрава скоба, отваряща къдрава скоба, скоба, фигурна скоба
↦ стрелка надясно с права опашка
↧ стрелка надолу с права опашка
↨ вертикална двупосочна стрелка с основа
↫ завъртяна стрелка наляво
↬ завъртяна стрелка надясно
↭ вълнообразна двупосочна стрелка
↯ зигзаг, зигзагообразна стрелка надолу
↰ стрелка нагоре с глава, сочеща наляво
↱ стрелка нагоре с глава, сочеща надясно
↲ стрелка надолу с глава, сочеща наляво
↳ стрелка надолу с глава, сочеща надясно
⇅ нагоре, надолу, стрелка, стрелки, сочещи нагоре и надолу
⇆ надясно, наляво, сочеща наляво стрелка над сочеща надясно стрелка, стрелка
∆ промяна, триъгълник
∇ набла, триъгълник
∈ елемент, елемент на, множество, принадлежност, съдържа
+ добавяне, знак плюс, плюс, събиране
± плюс-минус
÷ деление, делено, знак за деление, обелос
× знак за умножение, по, умножение, умножено
< отварящ таг, по-малко от, таг
= равенство, равно, равно на
≠ не равно, неравенство, различие
> затварящ таг, по-голямо от, таг
¬ не, отрицание
| вертикална линия, вертикална черта, линия, перпендикуляр, черта, щрих, щрих на Шефер
~ тилда
− знак минус, изваждане, минус
⁻ горен индекс, горен минус, минус
√ ирационално число, квадратен корен, корен, на квадрат, радикал, радикс
∞ безкрайност, знак за безкрайност
∩ множество, пресичане
∪ множество, обединение, съвкупност
≈ близко до, приблизително, приблизително равно
≡ еквивалентно на, идентично, точно, три черти
≤ неравенство, по-малко или равно, по-малко от, равенство, равно на
≥ неравенство, по-голямо или равно, по-голямо от, равенство, равно на
⊂ множество, подмножество, подмножество на
▲ запълнен триъгълник, сочещ нагоре, запълнено, нагоре, стрелка, триъгълник
▼ запълнен триъгълник, сочещ надолу, запълнено, надолу, стрелка, триъгълник
◊ диамант, ромб, ромбовиден
○ кръг, незапълнен кръг, празен кръг
● запълнен кръг, кръг
◯ голям незапълнен кръг, кръг, празен кръг
♪ музика, нота, осмина
♭ бемол, музика, нота
♯ диез, музика, нота
😀 лице, ухилване, широка усмивка, Широко усмихнато лице
😃 лице, отворен, усмивка, уста, Широко усмихнато лице с големи очи
😄 лице, отворен, усмивка, уста, Широко усмихнато лице с усмихнати очи
😁 лице, око, Сияещо лице с усмихващи се очи, усмивка, ухилване
😆 лице, смях, усмивка, уста, широко усмихнато лице с присвити очи, Широко усмихнато лице с присвити очи
😅 лице, отворен, пот, усмивка, Широко усмихнато лице с пот на челото
🤣 заливане, Заливащо се от смях лице, лице, смях
😂 лице, Лице със сълзи от радост, радост, смях, сълза
🙂 Леко усмихнато лице, лице, усмивка
🙃 лице, наобратно, Обърнато наобратно лице
😉 лице, Намигащо лице, намигване
😊 изчервяване, лице, око, усмивка, Усмихнато лице с усмихнати очи
😇 ангел, лице, невинно, ореол, Усмихнато лице с ореол, фантазия
🥰 влюбен, любов, обожание, усмихнато лице със сърца
😍 лице, око, сърце, усмивка, Усмихнато лице с очи във форма на сърце
🤩 дълбоко запленен, звезда, лице, очи, широко усмихнат
😘 лице, Лице, пращащо въздушна целувка, сърце, целувка
😗 лице, Целуващо лице, целувка
☺ лице, спокоен, усмивка, Усмихнато лице
😚 затворен, лице, око, Целуващо лице със затворени очи, целувка
😙 лице, око, усмивка, Целуващо лице с усмихнати очи, целувка
🥲 благодарност, гордост, облекчение, разчувстване, сълза, усмивка, усмихнато лице със сълза
😋 вкусен, лице, Лице, наслаждаващо се на вкусна храна, наслаждавам се, усмивка
😛 език, лице, Плезещо се лице
😜 език, лице, Намигащо и плезещо се лице, намигване, шега
🤪 големи, малки, Налудничаво лице, око
😝 вкус, език, лице, Лице с изплезен език и стиснати очи, ужасен
🤑 лице, Лице с пари в устата, пари, уста
🤗 лице, прегръдка, прегръщам, Прегръщащо лице
🤭 издаване, Лице с ръка пред устата, опа!
🤫 знак за „шт!“, Лице, което прави „шт!“, тихо
🤔 замислен, Замислено лице, лице
🤐 лице, Лице с уста с цип, уста, цип
🤨 Лице с повдигната вежда, недоверие, скептично
😐 лице, непроницаем, неутрален, Неутрално лице
😑 безизразен, Безизразно лице, лице
😶 лице, Лице без уста, тих, уста
😶‍🌫 лице в мъгла, лице в облаци, мечтател, разсеян
😏 лице, подсмихване, Подсмихващо се лице
😒 лице, недоволен, Недоволно лице, нещастен
🙄 извъртам, лице, Лице с извъртени нагоре очи, очи
😬 гримаса, лице, Лице с гримаса
😮‍💨 въздъхвам, издишвам, издишващо лице, охкам, пъшкам, шепна
🤥 лице, лъжа, лъжещо лице, пинокио
😌 лице, облекчен, Облекчено лице
😔 лице, обезсърчен, угрижен, Угрижено лице
😪 лице, сън, Сънено лице
🤤 лице, лице с капеща слюнка, слюнка, текат лиги
😴 лице, Спящо лице, сън
😷 болен, лекар, лице, Лице с медицинска маска, маска
🤒 болен, лице, Лице с термометър, термометър
🤕 лице, Лице с превръзка на главата, нараняване, превръзка, рана
🤢 лице, лице пред повръщане, отвратено, повръщане
🤮 болен, повръщане, Повръщащо лице
🤧 кихане, кихащо лице, лице, наздраве
🥵 горещина, зачервено лице, зачервяване, температура, топлинен удар
🥶 замръзнало лице, лед, посинял, студ, хапещ студ
🥴 замаян, зигзагообразна уста, неравен поглед, опиянен, опиянено лице, пийнал
😵 замаян, Замаяно лице, лице
😵‍💫 замаян, лице със спираловидни очи, проблеми, спирала, хипнотизиран
🤯 Експлодираща глава, невероятно, шокиран
🤠 каубой, каубойка, лице, лице с каубойска шапка, шапка
🥳 купон, купонджийско лице, надувалка, празненство, шапка
🥸 инкогнито, лице, маскирано лице, маскировка, очила, фалшив нос
😎 лице, слънце, слънчеви очила, усмивка, Усмихнато лице със слънчеви очила
🤓 зубър, лице, Лице на „читанка“, читанка
🧐 консервативен, Лице с монокъл, старомоден
😕 лице, объркан, Объркано лице
😟 лице, разтревожен, Разтревожено лице
🙁 гримаса, Леко намръщено лице, лице
☹ гримаса, лице, Намръщено лице
😮 лице, Лице с отворена уста, отворен, съчувствие, уста
😯 впечатлен, изненадан, Изненадано лице, лице
😲 изумен, лице, учуден, Учудено лице, шокиран
😳 изчервен, Изчервено лице, лице
🥺 кучешки поглед, милост, умоляване, умоляващо лице
😦 гримаса, лице, Намръщено лице с отворена уста, отворен, уста
😧 изстрадал, Изстрадало лице, лице
😨 изплашен, Изплашено лице, лице, страх
😰 лице, Лице с отворена уста и студена пот, пот, син, студен
😥 лице, Лице с разочарование и облекчение, облекчен, разочарован
😢 лице, плач, Разплакано лице, сълза, тъжен
😭 лице, плач, Силно плачещо лице, сълза, тъжен
😱 вик, изплашен, лице, Лице, крещящо от страх, страх
😖 лице, смутен, Смутено лице
😣 лице, упорит, Упорито лице
😞 лице, разочарован, Разочаровано лице
😓 лице, Лице със студена пот, пот, студен
😩 изтощен, Изтощено лице, лице, уморен
😫 лице, уморен, Уморено лице
🥱 прозяващо се лице, прозявка, скука, умора
😤 лице, Лице с излизаща от носа пара, победа, триумф
😡 гневен, лице, Нацупено лице, сърдит, червен, ярост
😠 гневен, лице, сърдит, Ядосано лице
🤬 Лице със символи върху устата, ругатни
😈 лице, рога, усмивка, Усмихнато лице с рога, фантастичен
👿 демон, дявол, Дяволче, лице, фантастичен
💀 лице, смърт, тяло, череп, чудовище
☠ кръстосани кости, лице, смърт, череп, Череп с кръстосани кости
💩 изпражнение, лице, чудовище
🤡 клоун, клоунско лице, лице
👹 лице, страшилище, фантастичен, чудовище, японски
👺 гоблин, лице, фантастичен, чудовище, японски
👻 лице, призрак, създание, фантастичен, чудовище
👽 извънземно, космос, лице, НЛО, чудовище
👾 извънземно, космос, лице, НЛО, чудовище
🤖 лице, Лице на робот, робот, чудовище
😺 котка, лице, усмивка, Усмихнато котешко лице с отворена уста, уста
😸 котка, лице, усмивка, ухилване, Ухилено котешко лице с усмихнати очи
😹 Котешко лице със сълзи от радост, котка, лице, радост, сълза
😻 котка, лице, любов, сърце, Усмихнато котешко лице с очи с форма на сърце
😼 ироничен, Котешко лице с изкривена усмивка, котка, лице, усмивка
😽 котка, лице, око, Целуващо котешко лице със затворени очи, целувка
🙀 изненадан, изтощен, Изтощено котешко лице, котка, лице
😿 котка, плач, Плачещо котешко лице, сълза, тъжен
😾 котка, лице, нацупен, Нацупено котешко лице
🙈 „не видях“, видях, жест, лице, маймуна
🙉 „не чух“, жест, лице, маймуна, чух
🙊 „не знам“, жест, забранено, знам, лице, маймуна, не
💋 отпечатък, отпечатък от целувка, Отпечатък от целувка, романтика, устни, целувка
💌 любов, любовно писмо, Любовно писмо, писмо, романтика, сърце
💘 амур, купидон, романтика, сърце, Сърце със стрела
💝 лента, сърце, Сърце с панделка
💖 Блестящо сърце, искра, развълнуван, сърце
💗 нервен, пулс, развълнуван, сърце, туптящо сърце, Увеличаващо се сърце
💓 биене, биещо, Биещо сърце, сърце, туптене
💞 обикалящ, Обикалящи сърца, сърце
💕 Две сърца, любов, сърце
💟 сърце, Украса сърце
❣ Плътен орнамент от сърце – удивителна, пунктуация, сърце, удивителна
💔 разбито, Разбито сърце, сърце
❤‍🔥 любов, огън, свещено сърце, страст, сърце, сърце в пламъци
❤‍🩹 възстановяване, добре, оздравяване, по-здрав, подобрение, превързано сърце
❤ сърце, Червено сърце
🧡 оранжево, оранжево сърце
💛 жълто, Жълто сърце, сърце
💚 зелен, Зелено сърце, сърце
💙 син, Синьо сърце, сърце
💜 лилаво, Лилаво сърце, сърце
🤎 кафяво, сърце
🖤 зло, сърце, черно
🤍 бяло, сърце
💯 100, резултат, сто, сто точки
💢 гняв, комикс, Символ за гняв, ядосан
💥 бум, комикс, сблъсък
💫 замайване, звезда, комикс
💦 капки пот, комикс, пот, пръска
💨 комикс, спринт, тичане
🕳 дупка, яма
💣 бомба, комикс
💬 балонче, Балонче за говор, говор, диалог, комикс
👁‍🗨 балонче за говор, око, око в балонче за говор, свидетел
🗨 Балонче за говор отляво, говор, диалог
🗯 балонче, Балонче за гняв отдясно, гняв, ядосан
💭 балонче, Балонче за мисъл, комикс, мисъл
💤 комикс, спане
👋 махане, Махане с ръка, ръка, тяло
🤚 вдигната, длан
🖐 Вдигната ръка с разперени пръсти, пръст, разперен, ръка, тяло
✋ Вдигната ръка, ръка, тяло
🖖 вулкан, Поздрав на вулканите, пръст, ръка, спок
👌 ok, Жест „окей“, окей, ръка, тяло
🤌 въпрос, жест с ръка, пръсти, саркастично, събрани
🤏 малка сума, нещо малко, ръка с приближени палец и показалец
✌ Жест за победа, победа, ръка, тяло
🤞 късмет, палци, ръка, стискане, стискане на палци
🤟 жест „обичам те“, обичам те, ръка
🤘 Знак на рогата, пръст, рога, ръка, тяло
🤙 знак, знак за обаждане, обаждане, ръка
👈 показалец, Показалец наляво откъм опакото на ръката, показалец, сочещ наляво, пръст, соча
👉 показалец, Показалец надясно откъм опакото на ръката, показалец, сочещ надясно, пръст, соча
👆 нагоре, показалец, Показалец нагоре откъм опакото на ръката, показалец, сочещ нагоре, соча
🖕 пръст, ръка, среден пръст, тяло
👇 надолу, показалец, Показалец надолу откъм опакото на ръката, показалец, сочещ надолу, соча
☝ нагоре, показалец, Показалец нагоре, пръст, соча
👍 +1, нагоре, палец, Палец нагоре, ръка
👎 -1, надолу, палец, Палец надолу, ръка
✊ Вдигнат юмрук, ръка, стиснат, удар, юмрук
👊 ръка, стиснат, тяло, удар, юмрук
🤛 наляво, обърнат наляво юмрук, юмрук
🤜 надясно, обърнат надясно юмрук, юмрук
👏 пляскане, Пляскащи ръце, ръка, тяло
🙌 вдигнат, жест, празнуване, ура, Човек с вдигнати ръце
👐 отворен, Отворени ръце, ръка, тяло
🤲 молитва, Събрани длани, сочещи нагоре
🤝 ръка, ръкостискане, среща, съгласие
🙏 благодаря, молба, моля, моля се, Събрани ръце
✍ пиша, Пишеща ръка, ръка, тяло
💅 козметика, лак, Лак за нокти, маникюр, нокти
🤳 камера, селфи, телефон
💪 бицепс, мускул, стегнат, Стегнат бицепс, тяло
🦾 достъпност, механична ръка, протеза
🦿 достъпност, механичен крак, протеза
🦵 крайник, крак, ритник
🦶 настъпване, ритник, стъпало
👂 тяло, ухо
🦻 достъпност, увреден слух, ухо със слухов апарат
👃 нос, тяло
🧠 интелигентен, мозък
🫀 анатомия, кардиология, орган, пулс, сърдечен ритъм, сърце
🫁 вдишване, дишане, дробове, дъх, издишване, орган
🦷 зъб, зъболекар
🦴 кокал, скелет
👀 лице, око, очи, тяло
👁 око, тяло
👅 език, тяло
👄 тяло, уста, устни
👶 бебе
🧒 без определен пол, дете, млад, неутрален пол
👦 момче
👧 дева, девойка, момиче
🧑 без определен пол, възрастен, неутрален пол, пълнолетен, човек
👱 блондин, блондин/ка, блондинка
👨 мъж
🧔 брада, човек с брада
🧔‍♂ брада, мъж, мъж: брада
👱‍♂ блондин, рус мъж, руса коса
👩 жена
🧔‍♀ брада, жена, жена: брада
👱‍♀ блондинка, руса жена, руса коса
🧓 без определен пол, възрастен, неопределен пол, по-възрастен човек
👴 възрастен, мъж, стар, старец
👵 възрастна, жена, стара, старица
🙍 гримаса, жест, Намръщен човек
🙍‍♂ мръщене, намръщен мъж, обиден мъж, обидена гримаса
🙍‍♀ мръщене, намръщена жена, обидена гримаса, обидена жена
🙎 жест, нацупен, Нацупен човек
🙎‍♂ гримаса, намусен мъж, нацупен мъж, недоволна гримаса
🙎‍♀ гримаса, намусена жена, нацупена жена, недоволна гримаса
🙅 жест, жест за „не“, забранено, не, ръка
🙅‍♂ жест „не“, жест с ръка, забрана, мъж, правещ жест за „не“
🙅‍♀ жена, правеща жест за „не“, жест „не“, жест с ръка, забрана
🙆 ok, жест, жест за „окей“, окей, ръка
🙆‍♂ жест „да“, жест с ръка, мъж, правещ жест за „окей“, потвърждение
🙆‍♀ жена, правеща жест за „окей“, жест „да“, жест с ръка, потвърждение
💁 информация, помощ, ръка, Човек от информационна служба
💁‍♂ информация, мъж от информационна служба, помощ
💁‍♀ жена от информационна служба, информация, помощ
🙋 вдигнат, жест, ръка, щастлив, Щастлив човек, вдигнал ръка
🙋‍♂ вдигната ръка, жест с ръка, щастлив, щастлив мъж, вдигнал ръка
🙋‍♀ вдигната ръка, жест с ръка, щастлива, щастлива жена, вдигнала ръка
🧏 глух човек, глухота, достъпна среда, слух, ухо
🧏‍♂ глух, мъж
🧏‍♀ глуха, жена
🙇 жест, извинение, Покланящ се човек, поклон, съжалявам
🙇‍♂ жест, извинение, покланящ се мъж, поклон
🙇‍♀ жест, извинение, покланяща се жена, поклон
🤦 лице, невярване, отчаяние, ръка, ръка върху лице
🤦‍♂ жест с ръка, мъж с ръка върху лицето, невярване, отчаяние
🤦‍♀ жена с ръка върху лицето, жест с ръка, невярване, отчаяние
🤷 безразличие, рамене, свиване, свиване на рамене, съмнение
🤷‍♂ безразличие, жест с рамене, мъж свива рамене, съмнение
🤷‍♀ безразличие, жена свива рамене, жест с рамене, съмнение
🧑‍⚕ здравен служител, здравеопазване, лекар, медицинска сестра, терапевт
👨‍⚕ доктор, здравен работник, здравна система, лекар, мъж
👩‍⚕ жена, здравна работничка, здравна система, лекарка, медицинска сестра
🧑‍🎓 завършил, студент, учащ
👨‍🎓 висше образование, дипломиран младеж, студент, учащ
👩‍🎓 висше образование, жена, студентка, учаща
🧑‍🏫 инструктор, лектор, преподавател, учител
👨‍🏫 инструктор, лектор, преподавател, учител
👩‍🏫 инструкторка, лектор, преподавателка, учителка
🧑‍⚖ везни, съдия
👨‍⚖ везни, мъж съдия, правосъдие, съдия
👩‍⚖ везни, правосъдие, служителка на правосъдието, съдийка
🧑‍🌾 градинар, земеделец, собственик на ранчо
👨‍🌾 градинар, производител, селскостопански работник, фермер
👩‍🌾 градинарка, производителка, селско стопанство, фермерка
🧑‍🍳 готвач, майстор-готвач
👨‍🍳 готвач, готвещ мъж, мъж готвач
👩‍🍳 готвачка, готвеща жена
🧑‍🔧 водопроводчик, електротехник, механик
👨‍🔧 водопроводчик, електротехник, майстор, механик, мъж, специалист
👩‍🔧 жена механик, майсторка, специалистка, техник
🧑‍🏭 завод, индустрия, производство, промишленост, работник, работник във фабрика, фабрика
👨‍🏭 мъж, производство, работник в завод, фабрика
👩‍🏭 жена, производство, работничка в завод, фабрика
🧑‍💼 архитект, бизнес, костюм, мениджър, служител, служител в офис
👨‍💼 бизнес, костюм, мениджър, служител в офис
👩‍💼 бизнес, жена мениджър, костюм, служителка в офис
🧑‍🔬 биолог, инженер, учен, физик, химик
👨‍🔬 биолог, инженер, математик, мъж учен, научен работник, учен, химик
👩‍🔬 биолог, жена учен, инженер, математичка, научна работничка
🧑‍💻 кодове, програмист, разработчик, софтуер
👨‍💻 компютърен специалист, мъж в сферата на технологиите, програмист, софтуер, технологии
👩‍💻 жена в сферата на технологиите, компютърен специалист жена, програмист, софтуер, технологии
🧑‍🎤 актьор, звезда, певец, рок, шоумен
👨‍🎤 актьор, артист, музика, музикален изпълнител, мъж певец, певец, творец
👩‍🎤 артист, музика, музикална изпълнителка, певица, творец
🧑‍🎨 палитра, художник
👨‍🎨 мъж, палитра, творец, художник
👩‍🎨 жена творец, палитра, рисуване, художничка
🧑‍✈ пилот, самолет
👨‍✈ летец, мъж, пилот, самолет
👩‍✈ жена летец, жена пилот, полет, самолет
🧑‍🚀 астронавт, ракета
👨‍🚀 астронавт, космически кораб, космонавт, космос, ракета
👩‍🚀 астронавтка, жена космонавт, космически кораб, космос, ракета
🧑‍🚒 пожарна кола, пожарникар
👨‍🚒 мъж, огън, пожарна, пожарникар
👩‍🚒 гасене на пожар, жена пожарникар, огън, пожарна
👮 полицай, полицейски служител, полиция, служител на реда
👮‍♂ полицай, полиция, служител на реда, униформа
👮‍♀ полицайка, полиция, служителка на реда, униформа
🕵 детектив, шпионин
🕵‍♂ мъж детектив, частен детектив, шпионин
🕵‍♀ жена, жена детектив, частен детектив жена, шпионин
💂 гвардеец, караул, конвой, страж
💂‍♂ войник, караул, конвой, мъж гвардеец, страж
💂‍♀ жена войник, жена гвардеец, караул, конвой, страж
🥷 воин, нинджа, прокрадване, скрит
👷 каска, работник, строител
👷‍♂ работник, строеж, строител, строителен работник
👷‍♀ жена строителен работник, работничка, строеж, строителка
🤴 принц
👸 приказка, принцеса, фантастичен
👳 мъж, тюрбан, чалма, човек с тюрбан
👳‍♂ мъж, мъж с тюрбан, тюрбан, чалма
👳‍♀ жена, жена с тюрбан, тюрбан, чалма
👲 китайска шапчица, мъж, Мъж с китайска шапчица, шапка
🧕 жена с кърпа за глава, кърпа за глава, мантила, тюрбан, хиджаб
🤵 мъж, фрак, човек, човек във фрак
🤵‍♂ мъж, мъж във фрак, фрак
🤵‍♀ жена, жена във фрак, фрак
👰 булка, було, сватба, човек, човек с було
👰‍♂ мъж, мъж с було
👰‍♀ було, жена, жена с було
🤰 бременна, жена
🤱 бебе, кърмене, хранене
👩‍🍼 бебе, жена, жена, хранеща бебе, хранене
👨‍🍼 бебе, мъж, мъж, хранещ бебе, хранене
🧑‍🍼 бебе, хранене, човек, човек, хранещ бебе
👼 ангел, ангелче, бебе, лице, приказка
🎅 дядо, коледа, празнуване, приказка, фантастичен
🤶 баба, коледа
🧑‍🎄 г-х коледа, коледа
🦸 героиня, героична, добра, жена супергерой, суперсили
🦸‍♂ герой, добър, супергерой, супермен, суперсила
🦸‍♀ героиня, герой, жена, праведна, способности, супергерой от женски пол
🦹 зло, злодей, престъпник, суперзлодей, суперсила
🦹‍♂ зло, злодей, мъж, мъж суперзлодей, престъпник, суперсила
🦹‍♀ жена, жена суперзлодей, зло, злодей, престъпник, суперсила
🧙 вещица, жена магьосник, магьосница
🧙‍♂ вълшебник, мъж магьосник, чародей
🧙‍♀ вълшебница, магьосница, чародейка
🧚 Оберон, Пук, Титания, фея
🧚‍♂ мъж фея, Оберон, Пук
🧚‍♀ жена фея, Титания
🧛 вампирка, Дракула, немъртва
🧛‍♂ Дракула, мъж вампир, немъртъв
🧛‍♀ жена вампир, немъртъв
🧜 жена амфибия, мъж амфибия, русалка, човек амфибия
🧜‍♂ мъж амфибия, Тритон
🧜‍♀ жена амфибия, русалка
🧝 елф, магическо
🧝‍♂ вълшебен, мъж елф
🧝‍♀ вълшебен, жена елф
🧞 джин, дух, женски джин
🧞‍♂ джин, мъж джин
🧞‍♀ джин, жена джин
🧟 зомби, немъртъв, ходещи мъртви
🧟‍♂ мъж зомби, немъртъв, ходещ мъртъв
🧟‍♀ жена зомби, немъртва, ходеща мъртва
💆 масаж, Масаж на лицето, салон
💆‍♂ масаж, масаж на лице, мъж с масажирано лице
💆‍♀ жена с масажирано лице, масаж, масаж на лице
💇 прическа, фризьор, фризьорски салон
💇‍♂ бръснарски салон, подстригван мъж, прическа
💇‍♀ подстригвана жена, прическа, фризьор, фризьорски салон
🚶 пешеходец, разходка, ходене, ходя
🚶‍♂ вървене, разходка, ходене пеш, ходещ мъж
🚶‍♀ вървене, разходка, ходене пеш, ходеща жена
🧍 изправен човек, прав, стоя изправен
🧍‍♂ изправен мъж, мъж, прав
🧍‍♀ жена, изправена жена, права
🧎 коленича, коленичил човек, на колене
🧎‍♂ коленичил мъж, мъж, на колене
🧎‍♀ жена, коленичила жена, на колене
🧑‍🦯 достъпност, сляп, човек с бял бастун
👨‍🦯 достъпна среда, мъж, мъж с бял бастун, незрящ
👩‍🦯 достъпна среда, жена, жена с бял бастун, незряща
🧑‍🦼 достъпност, инвалидна количка, човек в моторизирана инвалидна количка
👨‍🦼 достъпна среда, инвалидна количка, мъж, мъж в акумулаторна инвалидна количка
👩‍🦼 достъпна среда, жена, жена в акумулаторна инвалидна количка, инвалидна количка
🧑‍🦽 достъпност, инвалидна количка, човек в инвалидна количка
👨‍🦽 достъпна среда, инвалидна количка, мъж, мъж в инвалидна количка
👩‍🦽 достъпна среда, жена, жена в инвалидна количка, инвалидна количка
🏃 бегач, бягане, маратон, тичане
🏃‍♂ бягане, състезание, тичане, тичащ мъж
🏃‍♀ бягане, състезание, тичане, тичаща жена
💃 танц, танцьорка
🕺 мъж, танц, танцуващ мъж
🕴 костюм, Левитиращ мъж в костюм, мъж
👯 жена, забавляващи се хора, заешки уши, момиче, танцьорка
👯‍♂ веселие, веселящи се мъже, веселящи се мъже със заешки уши, забавления, заешки уши
👯‍♀ веселие, забавления, забавляващи се жени, забавляващи се жени със заешки уши, заешки уши
🧖 парна баня, сауна, човек в помещение с пара
🧖‍♂ мъж в помещение с пара, парна баня, сауна
🧖‍♀ жена в помещение с пара, парна баня, сауна
🧗 алпинист, катерещ се човек
🧗‍♂ катерач
🧗‍♀ алпинист, катерач, катерачка
🤺 спорт, фехтовач, фехтовка, човек, шпага
🏇 жокей, кон, Конни надбягвания, надбягване
⛷ ски, скиор, сняг
🏂 ски, сноуборд, сноубордист, сняг
🏌 голф, Играч на голф, топка
🏌‍♂ голф, играч, мъж, мъж, играещ голф
🏌‍♀ голф, жена, жена играч, жена, играеща голф
🏄 сърф, сърфист
🏄‍♂ мъж, мъж, каращ сърф, сърф, сърфиране
🏄‍♀ жена, сърф, сърфиране, сърфистка
🚣 Гребна лодка, кораб, превозно средство
🚣‍♂ гребец, гребящ мъж, лодка, спорт във вода
🚣‍♀ гребане, гребяща жена, лодка, спорт във вода
🏊 плуване, плувец
🏊‍♂ мъж, плуване, плуващ мъж
🏊‍♀ жена, плуване, плувкиня
⛹ топка, Човек с топка
⛹‍♂ мъж, мъж с топка, спорт, топка
⛹‍♀ жена, жена с топка, спорт, топка
🏋 тежкоатлет, щангист
🏋‍♂ вдигане тежести, вдигащ тежести мъж, тежкоатлет, щангист
🏋‍♀ вдигане тежести, вдигаща тежести жена, тежкоатлетка, щангистка
🚴 велосипед, велосипедист, колело
