‎ﭐ Arabic Letter Alef Wasla Isolated Form
‎ﭑ Arabic Letter Alef Wasla Final Form
‎ﭒ Arabic Letter Beeh Isolated Form
‎ﭓ Arabic Letter Beeh Final Form
‎ﭔ Arabic Letter Beeh Initial Form
‎ﭕ Arabic Letter Beeh Medial Form
‎ﭖ Arabic Letter Peh Isolated Form
‎ﭗ Arabic Letter Peh Final Form
‎ﭘ Arabic Letter Peh Initial Form
‎ﭙ Arabic Letter Peh Medial Form
‎ﭚ Arabic Letter Beheh Isolated Form
‎ﭛ Arabic Letter Beheh Final Form
‎ﭜ Arabic Letter Beheh Initial Form
‎ﭝ Arabic Letter Beheh Medial Form
‎ﭞ Arabic Letter Tteheh Isolated Form
‎ﭟ Arabic Letter Tteheh Final Form
‎ﭠ Arabic Letter Tteheh Initial Form
‎ﭡ Arabic Letter Tteheh Medial Form
‎ﭢ Arabic Letter Teheh Isolated Form
‎ﭣ Arabic Letter Teheh Final Form
‎ﭤ Arabic Letter Teheh Initial Form
‎ﭥ Arabic Letter Teheh Medial Form
‎ﭦ Arabic Letter Tteh Isolated Form
‎ﭧ Arabic Letter Tteh Final Form
‎ﭨ Arabic Letter Tteh Initial Form
‎ﭩ Arabic Letter Tteh Medial Form
‎ﭪ Arabic Letter Veh Isolated Form
‎ﭫ Arabic Letter Veh Final Form
‎ﭬ Arabic Letter Veh Initial Form
‎ﭭ Arabic Letter Veh Medial Form
‎ﭮ Arabic Letter Peheh Isolated Form
‎ﭯ Arabic Letter Peheh Final Form
‎ﭰ Arabic Letter Peheh Initial Form
‎ﭱ Arabic Letter Peheh Medial Form
‎ﭲ Arabic Letter Dyeh Isolated Form
‎ﭳ Arabic Letter Dyeh Final Form
‎ﭴ Arabic Letter Dyeh Initial Form
‎ﭵ Arabic Letter Dyeh Medial Form
‎ﭶ Arabic Letter Nyeh Isolated Form
‎ﭷ Arabic Letter Nyeh Final Form
‎ﭸ Arabic Letter Nyeh Initial Form
‎ﭹ Arabic Letter Nyeh Medial Form
‎ﭺ Arabic Letter Tcheh Isolated Form
‎ﭻ Arabic Letter Tcheh Final Form
‎ﭼ Arabic Letter Tcheh Initial Form
‎ﭽ Arabic Letter Tcheh Medial Form
‎ﭾ Arabic Letter Tcheheh Isolated Form
‎ﭿ Arabic Letter Tcheheh Final Form
‎ﮀ Arabic Letter Tcheheh Initial Form
‎ﮁ Arabic Letter Tcheheh Medial Form
‎ﮂ Arabic Letter Ddahal Isolated Form
‎ﮃ Arabic Letter Ddahal Final Form
‎ﮄ Arabic Letter Dahal Isolated Form
‎ﮅ Arabic Letter Dahal Final Form
