𐕰 Vithkuqi Capital Letter A
𐕱 Vithkuqi Capital Letter Bbe
𐕲 Vithkuqi Capital Letter Be
𐕳 Vithkuqi Capital Letter Ce
𐕴 Vithkuqi Capital Letter Che
𐕵 Vithkuqi Capital Letter De
𐕶 Vithkuqi Capital Letter Dhe
𐕷 Vithkuqi Capital Letter Ei
𐕸 Vithkuqi Capital Letter E
𐕹 Vithkuqi Capital Letter Fe
𐕺 Vithkuqi Capital Letter Ga
𐕼 Vithkuqi Capital Letter Ha
𐕽 Vithkuqi Capital Letter Hha
𐕾 Vithkuqi Capital Letter I
𐕿 Vithkuqi Capital Letter Ije
𐖀 Vithkuqi Capital Letter Je
𐖁 Vithkuqi Capital Letter Ka
𐖂 Vithkuqi Capital Letter La
𐖃 Vithkuqi Capital Letter Lla
𐖄 Vithkuqi Capital Letter Me
𐖅 Vithkuqi Capital Letter Ne
𐖆 Vithkuqi Capital Letter Nje
𐖇 Vithkuqi Capital Letter O
𐖈 Vithkuqi Capital Letter Pe
𐖉 Vithkuqi Capital Letter Qa
𐖊 Vithkuqi Capital Letter Re
𐖌 Vithkuqi Capital Letter Se
𐖍 Vithkuqi Capital Letter She
𐖎 Vithkuqi Capital Letter Te
𐖏 Vithkuqi Capital Letter The
𐖐 Vithkuqi Capital Letter U
𐖑 Vithkuqi Capital Letter Ve
𐖒 Vithkuqi Capital Letter Xe
𐖔 Vithkuqi Capital Letter Y
𐖕 Vithkuqi Capital Letter Ze
𐖗 Vithkuqi Small Letter A
𐖘 Vithkuqi Small Letter Bbe
𐖙 Vithkuqi Small Letter Be
𐖚 Vithkuqi Small Letter Ce
𐖛 Vithkuqi Small Letter Che
𐖜 Vithkuqi Small Letter De
𐖝 Vithkuqi Small Letter Dhe
𐖞 Vithkuqi Small Letter Ei
𐖟 Vithkuqi Small Letter E
𐖠 Vithkuqi Small Letter Fe
𐖡 Vithkuqi Small Letter Ga
𐖣 Vithkuqi Small Letter Ha
𐖤 Vithkuqi Small Letter Hha
𐖥 Vithkuqi Small Letter I
𐖦 Vithkuqi Small Letter Ije
𐖧 Vithkuqi Small Letter Je
𐖨 Vithkuqi Small Letter Ka
𐖩 Vithkuqi Small Letter La
𐖪 Vithkuqi Small Letter Lla
𐖫 Vithkuqi Small Letter Me
𐖬 Vithkuqi Small Letter Ne
𐖭 Vithkuqi Small Letter Nje
𐖮 Vithkuqi Small Letter O
𐖯 Vithkuqi Small Letter Pe
𐖰 Vithkuqi Small Letter Qa
𐖱 Vithkuqi Small Letter Re
𐖳 Vithkuqi Small Letter Se
𐖴 Vithkuqi Small Letter She
𐖵 Vithkuqi Small Letter Te
𐖶 Vithkuqi Small Letter The
𐖷 Vithkuqi Small Letter U
𐖸 Vithkuqi Small Letter Ve
𐖹 Vithkuqi Small Letter Xe
𐖻 Vithkuqi Small Letter Y
𐖼 Vithkuqi Small Letter Ze
